Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt i retning Langnestunnelen;11383;100;24;24;0;137;98,8;9978;1268;377;241;570;80;67;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-21T00:00+02:00;2022-07-22T00:00+02:00;21.07.2022;Totalt;20470;100;24;24;0;168;99,18;18722;1580;508;383;589;100;85;15
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;1;2062;100;24;24;0;24;98,84;1943;95;37;48;2;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;2;2164;100;24;24;0;6;99,72;1855;303;37;51;208;7;6;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;3;7148;100;24;24;0;5;99,93;6908;235;103;109;14;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;4;6437;100;24;24;0;112;98,26;5704;621;228;119;234;40;37;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;6;3034;100;24;24;0;0;100;2686;348;114;78;151;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Hamna;9211;100;24;24;0;29;99,69;8852;330;140;157;16;17;17;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt i retning Langnestunnelen;11634;100;24;24;0;118;98,99;10244;1272;379;248;593;52;48;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-22T00:00+02:00;2022-07-23T00:00+02:00;22.07.2022;Totalt;20845;100;24;24;0;147;99,29;19096;1602;519;405;609;69;65;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;1;1404;100;24;24;0;16;98,86;1350;38;15;17;2;4;3;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;2;1538;100;24;24;0;4;99,74;1382;152;9;11;129;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;3;6136;100;24;24;0;2;99,97;6035;99;69;24;2;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;4;5392;100;24;24;0;24;99,55;4992;376;120;48;189;19;17;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;6;2276;100;24;24;0;0;100;2047;229;75;35;118;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Hamna;7541;100;24;24;0;19;99,75;7385;137;84;41;4;8;7;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt i retning Langnestunnelen;9205;100;24;24;0;27;99,71;8421;757;204;94;436;23;20;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-23T00:00+02:00;2022-07-24T00:00+02:00;23.07.2022;Totalt;16746;100;24;24;0;46;99,73;15806;894;288;135;440;31;27;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;1;933;100;24;24;0;18;98,07;895;20;7;7;1;5;4;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;2;385;100;24;24;0;0;100;255;130;2;9;112;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;3;1549;100;24;24;0;2;99,87;1509;38;16;10;8;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;4;1666;100;24;24;0;2;99,88;1465;199;17;14;160;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;6;931;100;24;24;0;0;100;805;126;15;4;107;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Hamna;2481;100;24;24;0;20;99,19;2403;58;23;17;9;9;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt i retning Langnestunnelen;2983;100;24;24;0;2;99,93;2526;455;34;27;379;15;15;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-24T00:00+02:00;2022-07-25T00:00+02:00;24.07.2022;Totalt;5464;100;24;24;0;22;99,6;4929;513;57;44;388;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;1;2121;100;24;24;0;18;99,15;1985;118;42;64;9;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;2;2208;100;24;24;0;15;99,32;1848;345;38;77;201;29;27;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;3;7375;100;24;24;0;8;99,89;7111;256;69;149;16;22;22;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;4;6549;100;24;24;0;114;98,26;5806;629;196;162;216;55;52;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;6;3196;100;24;24;0;0;100;2837;359;102;100;153;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Hamna;9487;100;24;24;0;25;99,74;9091;371;111;211;24;25;25;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt i retning Langnestunnelen;11962;100;24;24;0;130;98,91;10496;1336;336;341;571;88;83;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-25T00:00+02:00;2022-07-26T00:00+02:00;25.07.2022;Totalt;21449;100;24;24;0;155;99,28;19587;1707;447;552;595;113;108;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;1;1986;100;24;24;0;30;98,49;1845;111;26;72;3;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;2;1864;100;24;24;0;9;99,52;1566;289;27;49;196;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;3;6451;100;24;24;0;4;99,94;6208;239;93;123;11;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;4;5858;100;24;24;0;67;98,86;5168;623;209;159;214;41;41;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;6;2855;100;24;24;0;0;100;2515;340;88;96;155;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Hamna;8434;100;24;24;0;31;99,63;8052;351;120;195;14;22;21;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt i retning Langnestunnelen;10580;100;24;24;0;79;99,25;9250;1251;323;304;565;59;58;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-26T00:00+02:00;2022-07-27T00:00+02:00;26.07.2022;Totalt;19014;100;24;24;0;110;99,42;17302;1602;443;499;579;81;79;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;1;2148;100;24;24;0;27;98,74;2013;108;47;48;4;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;2;2215;100;24;24;0;15;99,32;1884;316;21;63;211;21;20;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;3;7403;100;24;24;0;6;99,92;7167;230;110;98;4;18;18;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;4;6697;100;24;24;0;122;98,18;5980;595;224;123;198;50;44;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;6;2908;100;24;24;0;0;100;2594;314;100;63;147;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Hamna;9554;100;24;24;0;36;99,62;9180;338;156;147;8;27;27;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt i retning Langnestunnelen;11817;100;24;24;0;134;98,87;10458;1225;346;248;556;75;68;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-27T00:00+02:00;2022-07-28T00:00+02:00;27.07.2022;Totalt;21371;100;24;24;0;170;99,2;19638;1563;502;395;564;102;95;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;1;2143;100;24;24;0;34;98,41;1999;110;32;58;6;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;2;2302;100;24;24;0;14;99,39;1978;310;25;65;204;16;15;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;3;7039;100;24;24;0;5;99,93;6798;236;88;126;12;10;8;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;4;6414;100;24;24;0;117;98,18;5681;616;224;125;202;65;61;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;6;3154;100;24;24;0;0;100;2822;332;88;87;155;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Hamna;9183;100;24;24;0;40;99,56;8797;346;120;184;18;24;22;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt i retning Langnestunnelen;11869;100;24;24;0;130;98,9;10481;1258;337;277;561;83;78;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-28T00:00+02:00;2022-07-29T00:00+02:00;28.07.2022;Totalt;21052;100;24;24;0;170;99,19;19278;1604;457;461;579;107;100;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;1;1886;100;24;24;0;24;98,73;1774;88;23;50;4;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;2;1885;100;24;24;0;13;99,31;1579;293;26;57;198;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;3;6563;100;24;24;0;8;99,88;6318;237;91;123;10;13;13;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;4;5849;100;24;24;0;88;98,5;5156;605;198;148;212;47;44;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;6;3137;100;24;24;0;1;99,97;2788;348;106;89;149;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Hamna;8451;100;24;24;0;33;99,61;8092;326;115;174;14;23;22;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt i retning Langnestunnelen;10869;100;24;24;0;101;99,07;9523;1245;329;293;559;64;61;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-29T00:00+02:00;2022-07-30T00:00+02:00;29.07.2022;Totalt;19320;100;24;24;0;134;99,31;17615;1571;444;467;573;87;83;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;1;1312;100;24;24;0;18;98,63;1258;36;10;25;0;1;0;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;2;1162;100;24;24;0;2;99,83;1002;158;9;20;125;4;2;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;3;4950;100;24;24;0;4;99,92;4836;110;59;44;4;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;4;4228;100;24;24;0;7;99,83;3881;340;103;55;171;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;6;2303;100;24;24;0;1;99,96;2085;217;56;40;121;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Hamna;6261;100;24;24;0;22;99,65;6094;145;68;69;4;4;3;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt i retning Langnestunnelen;7694;100;24;24;0;10;99,87;6968;716;169;115;417;15;13;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-30T00:00+02:00;2022-07-31T00:00+02:00;30.07.2022;Totalt;13955;100;24;24;0;32;99,77;13062;861;237;184;421;19;16;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;1;1055;100;24;24;0;17;98,39;997;41;14;18;3;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;2;394;100;24;24;0;0;100;242;152;5;4;132;11;10;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;3;1588;100;24;24;0;4;99,75;1527;57;23;16;10;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;4;1700;100;24;24;0;2;99,88;1458;240;53;23;157;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;6;935;100;24;24;0;1;99,89;791;143;24;9;107;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Hamna;2643;100;24;24;0;21;99,21;2524;98;37;34;13;14;13;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt i retning Langnestunnelen;3029;100;24;24;0;3;99,9;2491;535;82;36;396;21;20;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-07-31T00:00+02:00;2022-08-01T00:00+02:00;31.07.2022;Totalt;5672;100;24;24;0;24;99,58;5015;633;119;70;409;35;33;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;1;2453;100;24;24;0;24;99,02;2292;137;53;69;6;9;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;2;2331;100;24;24;0;16;99,31;1956;359;48;79;203;29;28;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;3;7423;100;24;24;0;5;99,93;7120;298;110;160;11;17;17;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;4;6705;100;24;24;0;157;97,66;5882;666;220;164;213;69;60;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;6;3374;100;24;24;0;1;99,97;2978;395;145;93;152;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Hamna;9874;100;24;24;0;28;99,72;9412;434;163;228;17;26;25;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt i retning Langnestunnelen;12412;100;24;24;0;175;98,59;10816;1421;413;337;568;103;93;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-01T00:00+02:00;2022-08-02T00:00+02:00;01.08.2022;Totalt;22286;100;24;24;0;203;99,09;20228;1855;576;565;585;129;118;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;1;2171;100;24;24;0;21;99,03;2033;117;35;68;7;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;2;2362;100;24;24;0;12;99,49;2039;311;26;64;205;16;15;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;3;7653;100;24;24;0;5;99,93;7412;236;100;116;7;13;13;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;4;6793;100;24;24;0;133;98,04;6003;657;228;130;221;78;67;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;6;3269;100;24;24;0;0;100;2906;363;111;96;154;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Hamna;9825;100;24;24;0;24;99,76;9447;354;135;185;14;20;20;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt i retning Langnestunnelen;12423;100;24;24;0;147;98,82;10946;1330;365;289;580;96;84;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-02T00:00+02:00;2022-08-03T00:00+02:00;02.08.2022;Totalt;22248;100;24;24;0;171;99,23;20393;1684;500;474;594;116;104;12
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;1;2220;100;24;24;0;21;99,05;2077;122;42;64;10;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;2;2060;100;24;24;0;26;98,74;1693;341;30;75;219;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;3;6568;100;24;24;0;7;99,89;6335;226;89;108;15;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;4;6012;100;24;24;0;146;97,57;5267;599;189;143;210;57;52;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;6;3099;100;24;24;0;0;100;2733;366;116;95;151;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Hamna;8787;100;24;24;0;27;99,69;8411;349;131;173;25;20;20;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt i retning Langnestunnelen;11172;100;24;24;0;173;98,45;9694;1305;335;312;580;78;72;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-03T00:00+02:00;2022-08-04T00:00+02:00;03.08.2022;Totalt;19959;100;24;24;0;200;99;18105;1654;466;485;605;98;92;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;1;2305;100;24;24;0;35;98,48;2135;135;41;73;9;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;2;2353;100;24;24;0;26;98,9;1996;331;43;74;191;23;21;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;3;7561;100;24;24;0;7;99,91;7326;228;98;108;14;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;4;6784;100;24;24;0;156;97,7;6034;594;211;116;205;62;54;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;6;3245;100;24;24;0;0;100;2907;338;94;82;154;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Hamna;9864;100;24;24;0;41;99,58;9461;362;139;181;22;20;19;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt i retning Langnestunnelen;12384;100;24;24;0;183;98,52;10937;1264;348;272;551;93;83;10
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-04T00:00+02:00;2022-08-05T00:00+02:00;04.08.2022;Totalt;22248;100;24;24;0;224;98,99;20398;1626;487;453;573;113;102;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;1;2213;100;24;24;0;29;98,69;2081;103;34;55;6;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;2;2399;100;24;24;0;29;98,79;2044;326;29;68;213;16;14;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;3;7633;100;24;24;0;5;99,93;7379;249;99;128;11;11;11;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;4;6654;100;24;24;0;195;97,07;5837;622;212;137;225;48;41;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;6;3364;100;24;24;0;1;99,97;2996;367;128;85;151;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt i retning Hamna;9842;100;24;24;0;30;99,7;9460;352;133;183;17;19;19;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt i retning Langnestunnelen;12421;100;24;24;0;229;98,16;10877;1315;369;290;589;67;58;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-05T00:00+02:00;2022-08-06T00:00+02:00;05.08.2022;Totalt;22263;100;24;24;0;259;98,84;20337;1667;502;473;606;86;77;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;1;1494;100;24;24;0;26;98,26;1433;35;8;23;1;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;2;1426;100;24;24;0;2;99,86;1253;171;10;20;135;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;3;5885;100;24;24;0;1;99,98;5782;102;47;48;3;4;3;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;4;5051;100;24;24;0;22;99,56;4695;334;108;46;168;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;6;2425;100;24;24;0;0;100;2208;217;53;42;122;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt i retning Hamna;7382;100;24;24;0;27;99,63;7217;138;55;71;4;8;6;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt i retning Langnestunnelen;8899;100;24;24;0;24;99,73;8154;721;171;108;425;17;15;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-06T00:00+02:00;2022-08-07T00:00+02:00;06.08.2022;Totalt;16281;100;24;24;0;51;99,69;15371;859;226;179;429;25;21;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2022-08-07T00:00+02:00;2022-08-08T00:00+02:00;07.08.2022;1;1032;100;24;24;0;11;98,93;986;35;13;17;1;4;4;0
