Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;2;2045;100,0;23;23;0;228;88,85;1678;139;40;21;45;33;32;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt i retning Breivika;1617;100,0;23;23;0;3;99,81;1357;257;150;35;36;36;36;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt i retning Kræmer;2046;100,0;23;23;0;228;88,86;1679;139;40;21;45;33;32;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-26T00:00+01:00;2023-03-27T00:00+02:00;2023-03-26;Totalt;3663;100,0;23;23;0;231;93,69;3036;396;190;56;81;69;68;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;1;3318;100,0;24;24;0;33;99,01;2487;798;408;212;86;92;87;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;2;4821;100,0;24;24;0;424;91,21;3866;531;200;168;72;91;90;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt i retning Breivika;3299;100,0;24;24;0;30;99,09;2473;796;407;212;85;92;87;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt i retning Kræmer;4840;100,0;24;24;0;427;91,18;3880;533;201;168;73;91;90;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-27T00:00+02:00;2023-03-28T00:00+02:00;2023-03-27;Totalt;8139;100,0;24;24;0;457;94,39;6353;1329;608;380;158;183;177;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;1;3608;100,0;24;24;0;37;98,97;2724;847;450;236;88;73;73;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;2;4800;100,0;24;24;0;489;89,81;3759;552;192;210;67;83;83;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt i retning Breivika;3594;100,0;24;24;0;31;99,14;2717;846;449;236;88;73;73;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt i retning Kræmer;4814;100,0;24;24;0;495;89,72;3766;553;193;210;67;83;83;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-28T00:00+02:00;2023-03-29T00:00+02:00;2023-03-28;Totalt;8408;100,0;24;24;0;526;93,74;6483;1399;642;446;155;156;156;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;1;3400;100,0;24;24;0;24;99,29;2536;840;423;220;103;94;92;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;2;4965;100,0;24;24;0;353;92,89;3979;633;194;226;125;88;88;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt i retning Breivika;3383;100,0;24;24;0;18;99,47;2525;840;422;221;103;94;92;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt i retning Kræmer;4982;100,0;24;24;0;359;92,79;3990;633;195;225;125;88;88;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-29T00:00+02:00;2023-03-30T00:00+02:00;2023-03-29;Totalt;8365;100,0;24;24;0;377;95,49;6515;1473;617;446;228;182;180;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;1;2498;100,0;24;24;0;17;99,32;1909;572;342;113;55;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;2;4436;100,0;24;24;0;332;92,52;3654;450;165;128;85;72;72;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt i retning Breivika;2487;100,0;24;24;0;14;99,44;1902;571;342;112;55;62;62;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt i retning Kræmer;4447;100,0;24;24;0;335;92,47;3661;451;165;129;85;72;72;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-30T00:00+02:00;2023-03-31T00:00+02:00;2023-03-30;Totalt;6934;100,0;24;24;0;349;94,97;5563;1022;507;241;140;134;134;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;1;1825;100,0;24;24;0;20;98,90;1316;489;276;103;62;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;2;4090;100,0;24;24;0;453;88,92;3235;402;143;101;89;69;69;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt i retning Breivika;1803;100,0;24;24;0;11;99,39;1305;487;274;103;62;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt i retning Kræmer;4112;100,0;24;24;0;462;88,76;3246;404;145;101;89;69;69;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-31T00:00+02:00;2023-04-01T00:00+02:00;2023-03-31;Totalt;5915;100,0;24;24;0;473;92,00;4551;891;419;204;151;117;115;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;1;1135;100,0;24;24;0;4;99,65;875;256;136;56;27;37;36;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;2;2657;100,0;24;24;0;379;85,74;2090;188;53;39;54;42;42;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt i retning Breivika;1130;100,0;24;24;0;4;99,65;870;256;136;56;27;37;36;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt i retning Kræmer;2662;100,0;24;24;0;379;85,76;2095;188;53;39;54;42;42;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-01T00:00+02:00;2023-04-02T00:00+02:00;2023-04-01;Totalt;3792;100,0;24;24;0;383;89,90;2965;444;189;95;81;79;78;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;1;1110;100,0;24;24;0;3;99,73;900;207;123;30;25;29;29;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;2;1911;100,0;24;24;0;394;79,38;1403;114;34;21;33;26;26;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning Breivika;1106;100,0;24;24;0;1;99,91;897;208;123;31;25;29;29;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt i retning Kræmer;1915;100,0;24;24;0;396;79,32;1406;113;34;20;33;26;26;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-02T00:00+02:00;2023-04-03T00:00+02:00;2023-04-02;Totalt;3021;100,0;24;24;0;397;86,86;2303;321;157;51;58;55;55;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;1;1777;100,0;24;24;0;13;99,27;1322;442;224;102;57;59;57;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;2;3848;100,0;24;24;0;572;85,14;2906;370;105;118;67;80;80;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Breivika;1766;100,0;24;24;0;13;99,26;1312;441;223;102;57;59;57;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt i retning Kræmer;3859;100,0;24;24;0;572;85,18;2916;371;106;118;67;80;80;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-03T00:00+02:00;2023-04-04T00:00+02:00;2023-04-03;Totalt;5625;100,0;24;24;0;585;89,60;4228;812;329;220;124;139;137;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;1;1371;100,0;24;24;0;21;98,47;1003;347;178;83;45;41;38;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;2;3649;100,0;24;24;0;1072;70,62;2277;300;99;76;75;50;50;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Breivika;1342;100,0;24;24;0;15;98,88;985;342;176;82;44;40;38;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt i retning Kræmer;3678;100,0;24;24;0;1078;70,69;2295;305;101;77;76;51;50;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-04T00:00+02:00;2023-04-05T00:00+02:00;2023-04-04;Totalt;5020;100,0;24;24;0;1093;78,23;3280;647;277;159;120;91;88;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;1;1247;100,0;24;24;0;28;97,75;927;292;140;62;42;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;2;3247;100,0;24;24;0;1229;62,15;1797;221;71;55;63;32;32;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Breivika;1232;100,0;24;24;0;25;97,97;916;291;139;62;42;48;46;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt i retning Kræmer;3262;100,0;24;24;0;1232;62,23;1808;222;72;55;63;32;32;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-05T00:00+02:00;2023-04-06T00:00+02:00;2023-04-05;Totalt;4494;100,0;24;24;0;1257;72,03;2724;513;211;117;105;80;78;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;1;749;100,0;24;24;0;4;99,47;620;125;61;18;23;23;20;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;2;1546;100,0;24;24;0;759;50,91;717;70;21;17;21;11;11;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Breivika;748;100,0;24;24;0;4;99,47;619;125;61;18;23;23;20;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt i retning Kræmer;1547;100,0;24;24;0;759;50,94;718;70;21;17;21;11;11;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-06T00:00+02:00;2023-04-07T00:00+02:00;2023-04-06;Totalt;2295;100,0;24;24;0;763;66,75;1337;195;82;35;44;34;31;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;1;650;100,0;24;24;0;4;99,38;544;102;43;16;25;18;17;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;2;1471;100,0;24;24;0;627;57,38;771;73;25;11;20;17;17;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Breivika;648;100,0;24;24;0;4;99,38;542;102;43;16;25;18;17;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt i retning Kræmer;1473;100,0;24;24;0;627;57,43;773;73;25;11;20;17;17;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-07T00:00+02:00;2023-04-08T00:00+02:00;2023-04-07;Totalt;2121;100,0;24;24;0;631;70,25;1315;175;68;27;45;35;34;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;1;591;100,0;24;24;0;12;97,97;456;123;69;19;21;14;14;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;2;1923;100,0;24;24;0;464;75,87;1314;145;44;19;61;21;20;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Breivika;586;100,0;24;24;0;10;98,29;453;123;69;19;21;14;14;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt i retning Kræmer;1928;100,0;24;24;0;466;75,83;1317;145;44;19;61;21;20;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-08T00:00+02:00;2023-04-09T00:00+02:00;2023-04-08;Totalt;2514;100,0;24;24;0;476;81,07;1770;268;113;38;82;35;34;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;1;795;100,0;24;24;0;7;99,12;645;143;76;24;28;15;15;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;2;1548;100,0;24;24;0;568;63,31;890;90;26;14;32;18;18;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Breivika;793;100,0;24;24;0;5;99,37;645;143;76;24;28;15;15;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt i retning Kræmer;1550;100,0;24;24;0;570;63,23;890;90;26;14;32;18;18;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-09T00:00+02:00;2023-04-10T00:00+02:00;2023-04-09;Totalt;2343;100,0;24;24;0;575;75,46;1535;233;102;38;60;33;33;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;1;1115;100,0;24;24;0;6;99,46;928;181;112;35;20;14;14;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;2;2181;100,0;24;24;0;970;55,52;1121;90;26;19;25;20;20;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Breivika;1113;100,0;24;24;0;5;99,55;926;182;112;35;21;14;14;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt i retning Kræmer;2183;100,0;24;24;0;971;55,52;1123;89;26;19;24;20;20;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-10T00:00+02:00;2023-04-11T00:00+02:00;2023-04-10;Totalt;3296;100,0;24;24;0;976;70,39;2049;271;138;54;45;34;34;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;1;2864;100,0;24;24;0;54;98,11;2116;694;347;197;82;68;62;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;2;5114;100,0;24;24;0;1694;66,88;3015;405;153;139;67;46;46;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning Breivika;2842;100,0;24;24;0;45;98,42;2102;695;347;197;84;67;61;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt i retning Kræmer;5136;100,0;24;24;0;1703;66,84;3029;404;153;139;65;47;47;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-11T00:00+02:00;2023-04-12T00:00+02:00;2023-04-11;Totalt;7978;100,0;24;24;0;1748;78,09;5131;1099;500;336;149;114;108;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;1;2895;100,0;24;24;0;52;98,20;2138;705;379;179;78;69;63;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;2;4960;100,0;24;24;0;1702;65,69;2911;347;131;130;51;35;35;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning Breivika;2870;100,0;24;24;0;44;98,47;2124;702;378;177;78;69;63;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt i retning Kræmer;4985;100,0;24;24;0;1710;65,70;2925;350;132;132;51;35;35;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-12T00:00+02:00;2023-04-13T00:00+02:00;2023-04-12;Totalt;7855;100,0;24;24;0;1754;77,67;5049;1052;510;309;129;104;98;6
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;1;2967;100,0;24;24;0;33;98,89;2216;718;408;152;82;76;75;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;2;5030;100,0;24;24;0;1712;65,96;2948;370;129;128;68;45;44;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning Breivika;2945;100,0;24;24;0;24;99,19;2204;717;408;151;82;76;75;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt i retning Kræmer;5052;100,0;24;24;0;1721;65,93;2960;371;129;129;68;45;44;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-13T00:00+02:00;2023-04-14T00:00+02:00;2023-04-13;Totalt;7997;100,0;24;24;0;1745;78,18;5164;1088;537;280;150;121;119;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;1;2768;100,0;24;24;0;30;98,92;2097;641;362;133;69;77;74;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;2;4671;100,0;24;24;0;1779;61,91;2550;342;116;114;61;51;51;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning Breivika;2753;100,0;24;24;0;24;99,13;2090;639;361;132;69;77;74;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt i retning Kræmer;4686;100,0;24;24;0;1785;61,91;2557;344;117;115;61;51;51;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-14T00:00+02:00;2023-04-15T00:00+02:00;2023-04-14;Totalt;7439;100,0;24;24;0;1809;75,68;4647;983;478;247;130;128;125;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;1;1507;100,0;24;24;0;29;98,08;1194;284;164;52;32;36;35;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;2;2968;100,0;24;24;0;1253;57,78;1567;148;48;38;43;19;19;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning Breivika;1491;100,0;24;24;0;22;98,52;1186;283;164;51;32;36;35;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt i retning Kræmer;2984;100,0;24;24;0;1260;57,77;1575;149;48;39;43;19;19;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-15T00:00+02:00;2023-04-16T00:00+02:00;2023-04-15;Totalt;4475;100,0;24;24;0;1282;71,35;2761;432;212;90;75;55;54;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;1;1108;100,0;24;24;0;6;99,46;889;213;133;33;23;24;23;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;2;2424;100,0;24;24;0;812;66,50;1515;97;30;21;25;21;21;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning Breivika;1104;100,0;24;24;0;4;99,64;887;213;133;32;24;24;23;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt i retning Kræmer;2428;100,0;24;24;0;814;66,47;1517;97;30;22;24;21;21;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-16T00:00+02:00;2023-04-17T00:00+02:00;2023-04-16;Totalt;3532;100,0;24;24;0;818;76,84;2404;310;163;54;48;45;44;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;1;1927;100,0;24;24;0;41;97,87;1446;440;226;111;40;63;59;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;2;4988;100,0;24;24;0;996;80,03;3514;478;161;163;83;71;71;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning Breivika;1910;100,0;24;24;0;29;98,48;1442;439;226;111;40;62;59;3
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt i retning Kræmer;5005;100,0;24;24;0;1008;79,86;3518;479;161;163;83;72;71;1
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-17T00:00+02:00;2023-04-18T00:00+02:00;2023-04-17;Totalt;6915;100,0;24;24;0;1037;85,00;4960;918;387;274;123;134;130;4
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;1;2396;100,0;24;24;0;42;98,25;1792;562;277;168;56;61;56;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;2;4913;100,0;24;24;0;1356;72,40;3129;428;153;137;84;54;54;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning Breivika;2372;100,0;24;24;0;29;98,78;1781;562;277;168;56;61;56;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt i retning Kræmer;4937;100,0;24;24;0;1369;72,27;3140;428;153;137;84;54;54;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-18T00:00+02:00;2023-04-19T00:00+02:00;2023-04-18;Totalt;7309;100,0;24;24;0;1398;80,87;4921;990;430;305;140;115;110;5
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;1;2205;100,0;24;24;0;42;98,10;1652;511;283;119;56;53;51;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;2;4957;100,0;24;24;0;1428;71,19;3177;352;111;119;71;51;51;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning Breivika;2180;100,0;24;24;0;27;98,76;1641;512;283;119;57;53;51;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt i retning Kræmer;4982;100,0;24;24;0;1443;71,04;3188;351;111;119;70;51;51;0
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-19T00:00+02:00;2023-04-20T00:00+02:00;2023-04-19;Totalt;7162;100,0;24;24;0;1470;79,48;4829;863;394;238;127;104;102;2
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-04-20T00:00+02:00;2023-04-21T00:00+02:00;2023-04-20;1;1530;100,0;24;24;0;31;97,97;1116;383;197;82;56;48;45;3
