Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;3;1866;100;24;24;0;2;99,89;1829;35;11;12;7;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;4;2028;100;24;24;0;4;99,8;1811;213;17;18;166;12;11;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;6;875;100;24;24;0;0;100;742;133;17;5;111;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning Hamna;2991;100;24;24;0;22;99,26;2918;51;13;19;10;9;8;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt i retning Langnestunnelen;3425;100;24;24;0;5;99,85;2940;480;35;32;394;19;18;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-15T00:00+01:00;2023-01-16T00:00+01:00;15.01.2023;Totalt;6416;100;24;24;0;27;99,58;5858;531;48;51;404;28;26;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;1;2290;100;24;24;0;20;99,13;2157;113;30;55;21;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;2;2481;100;24;24;0;80;96,78;1948;453;48;78;283;44;41;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;3;6191;100;24;24;0;1;99,98;5988;202;69;98;18;17;16;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;4;5856;100;24;24;0;175;97,01;5035;646;223;109;269;45;44;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;6;2641;100;24;24;0;2;99,92;2270;369;90;58;216;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning Hamna;8484;100;24;24;0;22;99,74;8147;315;99;153;39;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt i retning Langnestunnelen;10975;100;24;24;0;256;97,67;9251;1468;361;245;768;94;90;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-16T00:00+01:00;2023-01-17T00:00+01:00;16.01.2023;Totalt;19459;100;24;24;0;278;98,57;17398;1783;460;398;807;118;113;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;1;2218;100;24;24;0;32;98,56;2093;93;33;44;9;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;2;2301;100;24;24;0;48;97,91;1860;393;31;59;274;29;26;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;3;5904;100;24;24;0;4;99,93;5729;171;65;80;14;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;4;5697;100;24;24;0;177;96,89;4907;613;179;101;284;49;45;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;6;2480;100;24;24;0;1;99,96;2121;358;87;52;211;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning Hamna;8123;100;24;24;0;37;99,54;7822;264;98;124;23;19;19;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt i retning Langnestunnelen;10477;100;24;24;0;225;97,85;8888;1364;297;212;769;86;79;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-17T00:00+01:00;2023-01-18T00:00+01:00;17.01.2023;Totalt;18600;100;24;24;0;262;98,59;16710;1628;395;336;792;105;98;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;1;2246;100;24;24;0;30;98,66;2118;98;34;33;18;13;13;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;2;2281;100;24;24;0;71;96,89;1835;375;27;47;276;25;23;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;3;6008;100;24;24;0;1;99,98;5867;140;68;58;4;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;4;5707;100;24;24;0;186;96,74;4928;593;191;91;262;49;45;4
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;6;2553;100;24;24;0;0;100;2200;353;96;41;211;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning Hamna;8252;100;24;24;0;29;99,65;7984;239;102;91;23;23;23;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt i retning Langnestunnelen;10543;100;24;24;0;259;97,54;8964;1320;314;179;748;79;73;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-18T00:00+01:00;2023-01-19T00:00+01:00;18.01.2023;Totalt;18795;100;24;24;0;288;98,47;16948;1559;416;270;771;102;96;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;1;2379;100;24;24;0;33;98,61;2238;108;30;52;16;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;2;2373;100;24;24;0;60;97,47;1917;396;32;54;281;29;27;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;3;6400;100;24;24;0;2;99,97;6233;165;67;72;12;14;13;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;4;5897;100;24;24;0;245;95,85;5041;611;201;76;280;54;48;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;6;2749;100;24;24;0;0;100;2360;389;99;59;224;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning Hamna;8779;100;24;24;0;35;99,6;8471;273;97;124;28;24;23;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt i retning Langnestunnelen;11019;100;24;24;0;305;97,23;9318;1396;332;189;785;90;82;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-19T00:00+01:00;2023-01-20T00:00+01:00;19.01.2023;Totalt;19798;100;24;24;0;340;98,28;17789;1669;429;313;813;114;105;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;1;2216;100;24;24;0;35;98,42;2080;101;31;47;15;8;7;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;2;2508;100;24;24;0;61;97,57;2039;408;33;64;285;26;23;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;3;6754;100;24;24;0;2;99,97;6582;170;67;78;12;13;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;4;6037;100;24;24;0;220;96,36;5201;616;181;95;284;56;48;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;6;2966;100;24;24;0;0;100;2586;380;110;52;209;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning Hamna;8979;100;24;24;0;46;99,49;8662;271;98;125;27;21;19;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt i retning Langnestunnelen;11502;100;24;24;0;272;97,64;9826;1404;324;211;778;91;80;11
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-20T00:00+01:00;2023-01-21T00:00+01:00;20.01.2023;Totalt;20481;100;24;24;0;318;98,45;18488;1675;422;336;805;112;99;13
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;1;1674;100;24;24;0;18;98,92;1628;28;14;12;1;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;2;1995;100;24;24;0;6;99,7;1790;199;8;12;176;3;2;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;3;6526;100;24;24;0;6;99,91;6451;69;32;29;7;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;4;5707;100;24;24;0;39;99,32;5307;361;105;31;203;22;20;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;6;2335;100;24;24;0;1;99,96;2135;199;43;20;132;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning Hamna;8200;100;24;24;0;23;99,72;8080;97;46;41;8;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt i retning Langnestunnelen;10037;100;24;24;0;47;99,53;9231;759;156;63;511;29;26;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-21T00:00+01:00;2023-01-22T00:00+01:00;21.01.2023;Totalt;18237;100;24;24;0;70;99,62;17311;856;202;104;519;31;28;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;1;1036;100;24;24;0;17;98,36;996;23;8;5;5;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;2;600;100;24;24;0;1;99,83;459;140;3;9;122;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;3;1985;100;24;24;0;0;100;1944;41;19;11;7;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;4;2091;100;24;24;0;11;99,47;1839;241;49;19;160;13;11;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;6;814;100;24;24;0;0;100;669;145;20;11;113;1;1;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning Hamna;3020;100;24;24;0;17;99,44;2940;63;27;15;12;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt i retning Langnestunnelen;3506;100;24;24;0;12;99,66;2967;527;72;40;395;20;18;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-22T00:00+01:00;2023-01-23T00:00+01:00;22.01.2023;Totalt;6526;100;24;24;0;29;99,56;5907;590;99;55;407;29;27;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;1;2161;100;24;24;0;30;98,61;2011;120;43;52;12;13;12;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;2;2460;100;24;24;0;66;97,32;1981;413;32;71;279;31;29;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;3;6363;100;24;24;0;2;99,97;6176;185;66;83;13;23;23;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;4;5998;100;24;24;0;169;97,18;5190;639;211;100;278;50;48;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;6;2559;100;24;24;0;0;100;2154;405;101;74;224;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning Hamna;8521;100;24;24;0;33;99,61;8185;303;107;136;25;35;35;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt i retning Langnestunnelen;11020;100;24;24;0;234;97,88;9327;1459;346;244;781;88;82;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-23T00:00+01:00;2023-01-24T00:00+01:00;23.01.2023;Totalt;19541;100;24;24;0;267;98,63;17512;1762;453;380;806;123;117;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;1;2026;100;24;24;0;26;98,72;1913;87;28;42;13;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;2;2373;100;24;24;0;57;97,6;1930;386;29;64;273;20;19;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;3;6168;100;24;24;0;0;100;5985;183;74;88;11;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;4;5675;100;24;24;0;249;95,61;4797;629;183;117;277;52;44;8
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;6;2447;100;24;24;0;2;99,92;2059;386;104;63;212;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning Hamna;8192;100;24;24;0;27;99,67;7895;270;102;130;24;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt i retning Langnestunnelen;10497;100;24;24;0;307;97,08;8789;1401;316;244;762;79;70;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-24T00:00+01:00;2023-01-25T00:00+01:00;24.01.2023;Totalt;18689;100;24;24;0;334;98,21;16684;1671;418;374;786;93;84;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;1;2128;100;24;24;0;34;98,4;2022;72;29;23;16;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;2;2511;100;24;24;0;101;95,98;2014;396;41;45;278;32;26;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;3;6257;100;24;24;0;0;100;6085;172;72;77;13;10;9;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;4;5814;100;24;24;0;229;96,06;4930;655;231;102;264;58;56;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;6;2596;100;24;24;0;0;100;2224;372;98;53;216;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning Hamna;8386;100;24;24;0;35;99,58;8108;243;99;99;29;16;14;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt i retning Langnestunnelen;10920;100;24;24;0;329;96,99;9167;1424;372;201;758;93;86;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-25T00:00+01:00;2023-01-26T00:00+01:00;25.01.2023;Totalt;19306;100;24;24;0;364;98,11;17275;1667;471;300;787;109;100;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;1;2211;100;24;24;0;33;98,51;2087;91;32;37;12;10;10;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;2;2368;100;24;24;0;98;95,86;1873;397;16;73;276;32;31;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;3;6229;100;24;24;0;3;99,95;6050;176;58;93;18;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;4;5757;100;24;24;0;268;95,34;4867;622;199;95;266;62;57;5
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;6;2630;100;24;24;0;4;99,85;2254;372;90;61;215;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt i retning Hamna;8441;100;24;24;0;37;99,56;8136;268;90;131;30;17;17;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt i retning Langnestunnelen;10754;100;24;24;0;369;96,57;8995;1390;305;228;757;100;94;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-26T00:00+01:00;2023-01-27T00:00+01:00;26.01.2023;Totalt;19195;100;24;24;0;406;97,88;17131;1658;395;359;787;117;111;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;1;2292;100;24;24;0;29;98,73;2166;97;29;49;12;7;7;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;2;2270;100;24;24;0;85;96,26;1786;399;30;61;284;24;22;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;3;6500;100;24;24;0;3;99,95;6338;159;55;83;16;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;4;6071;100;24;24;0;233;96,16;5165;673;217;118;277;61;54;7
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;6;2853;100;24;24;0;0;100;2483;370;84;66;215;5;5;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt i retning Hamna;8794;100;24;24;0;31;99,65;8504;259;84;135;28;12;12;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt i retning Langnestunnelen;11192;100;24;24;0;319;97,15;9434;1439;331;242;776;90;81;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-27T00:00+01:00;2023-01-28T00:00+01:00;27.01.2023;Totalt;19986;100;24;24;0;350;98,25;17938;1698;415;377;804;102;93;9
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;1;1601;100;24;24;0;26;98,38;1555;20;4;12;0;4;4;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;2;2122;100;24;24;0;2;99,91;1912;208;5;13;184;6;5;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;3;6906;100;24;24;0;3;99,96;6853;50;23;20;5;2;2;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;4;5809;100;24;24;0;48;99,17;5418;343;82;35;205;21;20;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;6;2391;100;24;24;0;0;100;2196;195;42;19;134;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt i retning Hamna;8505;100;24;24;0;28;99,67;8408;69;27;31;5;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt i retning Langnestunnelen;10324;100;24;24;0;51;99,51;9526;747;129;68;523;27;25;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-28T00:00+01:00;2023-01-29T00:00+01:00;28.01.2023;Totalt;18829;100;24;24;0;79;99,58;17934;816;156;99;528;33;31;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;1;1300;100;24;24;0;10;99,23;1264;26;3;14;6;3;3;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;2;638;100;24;24;0;1;99,84;489;148;7;20;115;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;3;1716;100;24;24;0;5;99,71;1679;32;7;10;9;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;4;1959;100;24;24;0;11;99,44;1726;222;29;23;156;14;14;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;6;906;100;24;24;0;1;99,89;751;154;28;17;109;0;0;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt i retning Hamna;3019;100;24;24;0;16;99,47;2944;59;11;24;15;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt i retning Langnestunnelen;3500;100;24;24;0;12;99,66;2965;523;63;60;380;20;20;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-29T00:00+01:00;2023-01-30T00:00+01:00;29.01.2023;Totalt;6519;100;24;24;0;28;99,57;5909;582;74;84;395;29;29;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;1;2594;100;24;24;0;16;99,38;2472;106;38;50;12;6;6;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;2;2555;100;24;24;0;105;95,89;1991;459;50;81;294;34;31;3
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;3;6036;100;24;24;0;3;99,95;5865;168;67;74;8;19;19;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;4;5905;100;24;24;0;271;95,41;4957;677;234;123;255;65;63;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;6;2686;100;24;24;0;1;99,96;2341;344;89;38;212;5;4;1
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt i retning Hamna;8628;100;24;24;0;18;99,79;8337;273;105;124;20;24;24;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt i retning Langnestunnelen;11148;100;24;24;0;378;96,61;9289;1481;373;242;761;105;99;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-30T00:00+01:00;2023-01-31T00:00+01:00;30.01.2023;Totalt;19776;100;24;24;0;396;98;17626;1754;478;366;781;129;123;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;1;2535;100;24;24;0;19;99,25;2394;122;39;57;17;9;9;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;2;2530;100;24;24;0;70;97,23;2074;386;27;47;273;39;37;2
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;3;5919;100;24;24;0;2;99,97;5757;160;66;65;21;8;8;0
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;4;5851;100;24;24;0;221;96,22;5021;609;183;105;258;63;57;6
14843V1125937;Giæverbukta nord;EV8 S1D10 m31;2023-01-31T00:00+01:00;2023-02-01T00:00+01:00;31.01.2023;6;2700;100;24;24;0;2;99,93;2299;399;101;70;222;6;6;0
